"Ano";"Estado";"Município";"Controle";"Frequenta_Curso_Bin2";"Instrucao_Responsavel_UD";"Idade_Responsavel_UD";"Idade_Responsavel_UD_Quad";"N_Hab_UD";"Renda_Domiciliar_Per_Capita_SM";"Ocupacao_Responsavel_UD_NOVA";"Composicao_Familiar_NOVA";"Idade";"Sexo";"Raca_Nova";"Regional"
2000;31;6200;198701;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;6;0,165;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2354613;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";36;1296;4;0,4975;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2836567;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;4;0;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;202604;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";47;2209;6;0,42;"0 Outros";"3 Outros";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2846015;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;6;0,7733333;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;2796269;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";59;3481;9;0,8855556;"0 Outros";"3 Outros";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;4563021;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;5;2,65;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;1822626;"1 Frequenta";"1 Fundamental completo e médio incompleto";23;529;3;0,8833333;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;2738647;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";45;2025;6;0,4966667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;38780;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";49;2401;7;0,72;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;1021211;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";28;784;3;0,88;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;4515000;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";30;900;5;0,74;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;4492973;"1 Frequenta";"3 Superior completo";33;1089;3;6,623333;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;4343718;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;5;0,198;"4 Conta Própria";"3 Outros";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;3600393;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;4;1,26;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;648463;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;4;0,58;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;2566241;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";39;1521;6;0,1666667;"0 Outros";"3 Outros";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;1771028;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";32;1024;3;0,53;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;422743;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";36;1296;5;0,84;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;3634080;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";55;3025;4;0,1975;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;5026184;"1 Frequenta";"2 Médio completo e superior incompleto";39;1521;5;0,73;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;5153930;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";61;3721;4;1,8225;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2155449;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;4;0,91;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;343630;"1 Frequenta";"3 Superior completo";65;4225;3;0,71;"0 Outros";"3 Outros";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;120004;"1 Frequenta";"1 Fundamental completo e médio incompleto";36;1296;3;0,6166667;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;3258825;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;6;0,4983333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;2049755;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;5;0,178;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2020840;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";31;961;5;0,398;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;686212;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";49;2401;7;0,7971429;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;1802755;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";77;5929;5;1,394;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;1170465;"0 Não frequenta";"1 Fundamental completo e médio incompleto";27;729;5;1,89;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2237806;"1 Frequenta";"1 Fundamental completo e médio incompleto";32;1024;3;3,533333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;2085748;"0 Não frequenta";"1 Fundamental completo e médio incompleto";28;784;3;1,28;"2 Empregado com CLT ou RP";"0 Homem solteiro com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;5180311;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";55;3025;8;2,1525;"1 Empregador";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;4282022;"1 Frequenta";"1 Fundamental completo e médio incompleto";35;1225;3;0,6166667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;4694630;"0 Não frequenta";"1 Fundamental completo e médio incompleto";24;576;4;0,87;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;1863815;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";41;1681;4;0,4675;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;1339135;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";50;2500;5;0,198;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;4314542;"0 Não frequenta";"1 Fundamental completo e médio incompleto";48;2304;5;0,902;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;3896867;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";30;900;5;0,2;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;427952;"0 Não frequenta";"1 Fundamental completo e médio incompleto";28;784;3;0,5966667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;3276970;"0 Não frequenta";"1 Fundamental completo e médio incompleto";25;625;3;1,323333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;3339335;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";28;784;3;0;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;1516235;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";32;1024;4;0,795;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;39712;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";44;1936;4;0,48;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;3785548;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;7;0,2842857;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;1476966;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";45;2025;7;0,34;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"8 Venda Nova"
2000;31;6200;2086371;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";44;1936;3;0,72;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"8 Venda Nova"
2000;31;6200;2572388;"0 Não frequenta";"2 Médio completo e superior incompleto";27;729;4;0,2975;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;784097;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;5;0,238;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3412995;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;5;0,264;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;2021417;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";23;529;4;0,5525;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4717045;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;7;0,2085714;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4097228;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";24;576;5;0,478;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;5071224;"1 Frequenta";"1 Fundamental completo e médio incompleto";32;1024;3;1,22;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;335961;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;5;0,2;"0 Outros";"3 Outros";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4759401;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";22;484;4;0,6625;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2417470;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";44;1936;8;0,43125;"4 Conta Própria";"3 Outros";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1036460;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";43;1849;4;0,9125;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3492684;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";21;441;3;0,3333333;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1065930;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";57;3249;7;0,7014286;"0 Outros";"3 Outros";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4000160;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";30;900;5;0,966;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;4781673;"1 Frequenta";"1 Fundamental completo e médio incompleto";29;841;2;1,16;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1854424;"0 Não frequenta";"1 Fundamental completo e médio incompleto";39;1521;3;0,4933333;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;2258234;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";54;2916;7;0,38;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3400957;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";22;484;4;0,3025;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3400483;"1 Frequenta";"1 Fundamental completo e médio incompleto";48;2304;3;0,8833333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3394244;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;6;0,1666667;"0 Outros";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;4915617;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";29;841;4;0,33;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4042194;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";28;784;5;0,504;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3863213;"1 Frequenta";"2 Médio completo e superior incompleto";30;900;3;0,9966667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4303879;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;4;0,4625;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2547976;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";25;625;5;0;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2272843;"1 Frequenta";"1 Fundamental completo e médio incompleto";32;1024;3;0,3333333;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2049172;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";68;4624;8;0,62125;"0 Outros";"3 Outros";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4954094;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";56;3136;9;1,464444;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;1334232;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";66;4356;7;1,79;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3244226;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;4;0,9625;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4864073;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";51;2601;6;0,6483333;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;218931;"1 Frequenta";"1 Fundamental completo e médio incompleto";31;961;3;0,9966667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2209233;"0 Não frequenta";"3 Superior completo";40;1600;4;0,6625;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1788030;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";27;729;2;0,745;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;714036;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";26;676;4;0,2725;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;4427012;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;6;1,325;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1866471;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;4;2,7325;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2935697;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";53;2809;11;0,3636364;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;4211543;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";35;1225;7;1,418571;"0 Outros";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;714036;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";26;676;4;0,2725;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;2077426;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";41;1681;6;0,41;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3681873;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;10;0,49;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3950716;"1 Frequenta";"2 Médio completo e superior incompleto";26;676;3;3,643333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4957768;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;4;0,9925;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3527557;"1 Frequenta";"1 Fundamental completo e médio incompleto";28;784;3;1,39;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;4073921;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";32;1024;5;0;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4242169;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";74;5476;10;0,796;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3008996;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";45;2025;11;0,42;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4242169;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";74;5476;10;0,796;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4211543;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";35;1225;7;1,418571;"0 Outros";"3 Outros";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1738876;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";41;1681;3;0,5533333;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2508822;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";35;1225;4;0,975;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3458062;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";36;1296;7;1,4;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1061462;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";57;3249;7;0,7171429;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;2519007;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";31;961;4;1,4075;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;1964908;"0 Não frequenta";"1 Fundamental completo e médio incompleto";36;1296;4;2,98;"1 Empregador";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3605297;"0 Não frequenta";"1 Fundamental completo e médio incompleto";34;1156;2;1,825;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4196375;"0 Não frequenta";"1 Fundamental completo e médio incompleto";32;1024;7;0,1885714;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3394244;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;6;0,1666667;"0 Outros";"3 Outros";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3850011;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";21;441;5;0,3;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3517912;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";44;1936;12;1,056667;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3461901;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";49;2401;5;0,53;"0 Outros";"3 Outros";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3517912;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";44;1936;12;1,056667;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3113341;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";64;4096;11;1,168182;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2935697;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";53;2809;11;0,3636364;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;3364945;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";32;1024;4;1,325;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;4807267;"0 Não frequenta";"1 Fundamental completo e médio incompleto";33;1089;4;1,575;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;3943860;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;8;0,37375;"0 Outros";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"6 Oeste"
2000;31;6200;842970;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";35;1225;7;0,4828571;"3 Empregado sem CLT";"3 Outros";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;2960329;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;4;2,2025;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4812138;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";70;4900;4;0,5;"0 Outros";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
2000;31;6200;4717045;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;7;0,2085714;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"6 Oeste"
